transaction_id,date,employee_id,vendor_id,amount,category,invoice_number,is_fraud,fraud_type,z_score,pair_frequency,employee_total_spend,cat_percentile
2697,2025-05-04,EMP-075,PROV-009,1198.72,Logistics,INV-009-20250504-2696,False,,-0.0742191020411943,2,176025.95,0.49578982822499157
4073,2025-10-26,EMP-071,PROV-056,1522.96,Travel,INV-056-20251026-4072,False,,-0.01796495998664668,3,223512.93,0.49853801169590645
2134,2025-06-28,EMP-082,PROV-027,438.76,Supplies,INV-027-20250628-2133,False,,0.04515063922898756,4,63239.13,0.569223573433115
2648,2025-05-13,EMP-055,PROV-047,1162.36,Logistics,INV-047-20250513-2647,False,,-0.1365294003009412,1,170859.05,0.4708656113169417
367,2025-12-25,EMP-069,PROV-048,1967.34,IT,INV-048-20251225-0366,False,,0.15873394481238928,1,275074.72,0.5691425841891569
11219,2025-12-20,EMP-061,PROV-056,368.2,Marketing,INV-056-20251220-11218,False,,-1.1441752692721756,6,94892.41,0.10553983016579054
14767,2025-05-26,EMP-045,PROV-036,1128.53,Logistics,INV-036-20250526-14766,False,,-0.19450402599200903,1,165974.67,0.44156281576288314
6105,2025-04-28,EMP-054,PROV-044,2549.15,IT,INV-044-20250428-6104,False,,0.8525528982913358,1,342551.38,0.8015285407212801
7668,2025-03-07,EMP-078,PROV-008,743.57,Logistics,INV-008-20250307-7667,False,,-0.8542117382602181,3,201123.28,0.20343550016840686
12505,2025-01-25,EMP-002,PROV-061,713.95,Supplies,INV-061-20250125-12504,False,,1.0372573581669773,4,102059.67,0.9289055191768008
8622,2025-08-22,EMP-007,PROV-055,2705.62,IT,INV-055-20250822-8621,False,,1.0391462047846078,2,269396.43,0.8469070933842847
2401,2025-04-28,EMP-074,PROV-014,2890.57,IT,INV-014-20250428-2400,False,,1.2597024266541723,4,283069.34,0.8879866252686888
596,2025-05-28,EMP-031,PROV-035,2359.73,Travel,INV-035-20250528-0595,False,,1.2499577265969326,4,258589.75,0.8891812865497076
860,2025-07-22,EMP-090,PROV-044,756.66,Travel,INV-044-20250722-0859,False,,-1.1791073942624894,2,209935.73,0.12105263157894737
10106,2025-12-11,EMP-033,PROV-018,719.36,Marketing,INV-018-20251211-10105,False,,-0.3285903491791752,2,118771.6,0.38859684593611
10291,2025-02-10,EMP-048,PROV-067,2674.78,IT,INV-067-20250210-10290,False,,1.002368946701573,4,292016.58,0.839742058753284
4155,2025-09-25,EMP-011,PROV-055,2730.64,IT,INV-055-20250925-4154,False,,1.068983007548471,6,295439.97,0.8538332935275854
10373,2025-07-12,EMP-083,PROV-041,1073.23,IT,INV-041-20250712-10372,False,,-0.9075084100716118,7,262510.14,0.19465010747551947
8127,2025-06-16,EMP-054,PROV-012,2350.47,IT,INV-012-20250616-8126,False,,0.615623402962625,6,342551.38,0.7334607117267733
2178,2025-10-27,EMP-001,PROV-055,767.73,Travel,INV-055-20251027-2177,False,,-1.1623334848961397,4,289855.85,0.12573099415204678
8014,2025-12-28,EMP-003,PROV-016,1440.36,Logistics,INV-016-20251228-8013,False,,0.33988047088194057,7,244417.27,0.662512630515325
13355,2025-10-26,EMP-051,PROV-031,220.05,Supplies,INV-031-20251026-13354,False,,-0.7433360808514211,3,62024.75,0.1688493919550982
13870,2025-09-26,EMP-041,PROV-026,954.42,Marketing,INV-026-20250926-13869,False,,0.2173470904980678,3,152979.0,0.6146380913869793
10167,2025-05-23,EMP-040,PROV-001,1256.74,IT,INV-001-20250523-10166,False,,-0.6886694142603994,4,279380.56,0.26247910198232627
11093,2025-10-28,EMP-054,PROV-026,2312.07,IT,INV-026-20251028-11092,False,,0.5698307080732431,5,342551.38,0.7179364700262718
9448,2025-10-28,EMP-004,PROV-048,563.36,Marketing,INV-048-20251028-9447,False,,-0.6909073771279964,2,132490.36,0.25111200970481196
361,2025-11-20,EMP-011,PROV-060,2717.22,IT,INV-060-20251120-0360,False,,1.0529794146991087,4,295439.97,0.850489610699785
8640,2025-05-27,EMP-063,PROV-027,1513.38,IT,INV-027-20250527-8639,False,,-0.38262157008302733,2,293561.01,0.3723429663243372
5753,2025-02-27,EMP-080,PROV-014,1252.36,Logistics,INV-014-20250227-5752,False,,0.017704011233085272,3,187457.48,0.5341865948130684
3862,2025-07-24,EMP-023,PROV-007,1884.23,Travel,INV-007-20250724-3861,False,,0.5294524055762316,4,244403.75,0.7049707602339181
8634,2025-12-26,EMP-095,PROV-070,1611.37,Logistics,INV-070-20251226-8633,False,,0.6329410898423169,3,167366.6,0.7531155271135063
7854,2025-08-28,EMP-001,PROV-016,698.14,Travel,INV-016-20250828-7853,False,,-1.2677803099010412,6,289855.85,0.10614035087719298
4852,2025-03-16,EMP-091,PROV-033,1850.23,Travel,INV-033-20250316-4851,False,,0.4779336234212288,5,226325.98,0.6865497076023391
13890,2025-02-25,EMP-093,PROV-052,1206.94,Travel,INV-052-20250225-13889,False,,-0.49681688753441094,2,217203.81,0.3254385964912281
8822,2025-08-26,EMP-090,PROV-070,936.5,Travel,INV-070-20250826-8821,False,,-0.906603341828498,3,209935.73,0.19619883040935673
8649,2025-05-12,EMP-060,PROV-064,2929.32,IT,INV-064-20250512-8648,False,,1.3059125028771819,5,272114.54,0.8958681633627896
15071,2025-12-24,EMP-002,PROV-050,2360.64,Supplies,INV-050-20251219-15070,True,duplicate_invoice,6.973854665510986,8,102059.67,0.9957904583723106
12044,2025-11-27,EMP-057,PROV-046,1113.2,Marketing,INV-046-20251127-12043,False,,0.5861207936885413,3,119885.63,0.7541447634452082
5302,2025-02-12,EMP-056,PROV-048,1573.7,Logistics,INV-048-20250212-5301,False,,0.568385838592464,6,195932.18,0.728528123947457
13548,2025-03-28,EMP-075,PROV-028,810.13,Logistics,INV-028-20250328-13547,False,,-0.7401475619079426,2,176025.95,0.24216908049848435
10214,2025-12-26,EMP-044,PROV-037,1086.97,Marketing,INV-037-20251226-10213,False,,0.5252004370020183,2,113642.06,0.7355438738374444
12059,2025-01-16,EMP-083,PROV-020,1596.12,IT,INV-020-20250116-12058,False,,-0.2839526228135616,4,262510.14,0.4045856221638405
13732,2025-11-26,EMP-076,PROV-007,2005.11,IT,INV-007-20251126-13731,False,,0.2037753533012427,1,281512.93,0.5880105087174587
1206,2025-05-16,EMP-021,PROV-009,776.84,Marketing,INV-009-20250516-1205,False,,-0.19509045965034022,3,137154.78,0.44642135058633237
5665,2025-06-17,EMP-041,PROV-021,1002.6,Marketing,INV-021-20250617-5664,False,,0.3292473110530308,4,152979.0,0.6579053780832996
1789,2025-07-26,EMP-026,PROV-062,787.7,Supplies,INV-062-20250726-1788,False,,1.3031386420860032,2,70030.07,0.9681945743685687
1939,2025-04-18,EMP-066,PROV-065,584.2,Supplies,INV-065-20250418-1938,False,,0.569486556967064,4,67812.42,0.8194574368568756
1093,2025-05-01,EMP-089,PROV-057,711.65,Marketing,INV-057-20250501-1092,False,,-0.34649717152203047,1,132657.19,0.38172260412454506
11525,2025-12-27,EMP-093,PROV-021,2111.32,Travel,INV-021-20251227-11524,False,,0.8735524126226902,4,217203.81,0.8078947368421052
8340,2025-05-06,EMP-019,PROV-036,1547.58,IT,INV-036-20250506-8339,False,,-0.3418374511971714,2,302620.33,0.38667303558633864
10748,2025-01-27,EMP-040,PROV-050,749.44,IT,INV-050-20250127-10747,False,,-1.2936338444005988,2,279380.56,0.1010269882971101
10754,2025-02-19,EMP-076,PROV-005,2078.53,IT,INV-005-20250219-10753,False,,0.2913300319152652,2,281512.93,0.6190589921184619
1407,2025-08-01,EMP-037,PROV-040,795.51,Supplies,INV-040-20250801-1406,False,,1.3312950194067839,2,65531.63,0.9700654817586529
13047,2025-01-06,EMP-079,PROV-066,966.22,Travel,INV-066-20250106-13046,False,,-0.8615698651918309,5,218164.1,0.20877192982456141
2519,2025-01-03,EMP-003,PROV-067,2344.84,Logistics,INV-067-20250103-2518,False,,1.889891982707455,2,244417.27,0.9646345570899293
10640,2025-02-26,EMP-054,PROV-060,3079.02,IT,INV-060-20250226-10639,False,,1.484432461860008,3,342551.38,0.9252448053498925
13755,2025-12-27,EMP-026,PROV-048,490.22,Supplies,INV-048-20251227-13754,False,,0.23067268493031748,5,70030.07,0.6683816651075771
11926,2025-12-05,EMP-017,PROV-003,1087.41,Logistics,INV-003-20251205-11925,False,,-0.2649715580173329,4,186723.46,0.4163017851128326
7139,2025-08-14,EMP-076,PROV-002,2382.85,IT,INV-002-20250814-7138,False,,0.6542371389136199,4,281512.93,0.7482684499641749
10840,2025-10-07,EMP-079,PROV-030,2340.62,Travel,INV-030-20251007-10839,False,,1.2210011405092234,4,218164.1,0.8830409356725146
11447,2025-04-02,EMP-050,PROV-045,1070.85,IT,INV-045-20250402-11446,False,,-0.9103466031402767,2,273847.22,0.19345593503701936
10893,2025-01-15,EMP-062,PROV-038,41.71,Supplies,INV-038-20250115-10892,False,,-1.3862820899920187,3,55282.7,0.009354536950420954
5872,2025-09-10,EMP-097,PROV-056,1185.37,Logistics,INV-056-20250910-5871,False,,-0.09709705808540844,4,182952.31,0.48871673964297746
11757,2025-01-25,EMP-027,PROV-067,710.07,IT,INV-067-20250125-11756,False,,-1.3405832818431764,4,297695.61,0.09027943635060903
14532,2025-09-16,EMP-067,PROV-036,480.22,Logistics,INV-036-20250916-14531,False,,-1.3055158374545057,1,197591.51,0.0868979454361738
1207,2025-03-28,EMP-037,PROV-067,216.33,Supplies,INV-067-20250328-1206,False,,-0.7567473130707943,4,65531.63,0.1627689429373246
5991,2025-10-20,EMP-087,PROV-058,754.35,IT,INV-058-20251020-5990,False,,-1.2877785805488577,2,264471.28,0.10245999522331024
11902,2025-02-15,EMP-055,PROV-033,200.29,Logistics,INV-033-20250215-11901,False,,-1.785233158462506,4,170859.05,0.019198383294038397
2369,2025-12-28,EMP-083,PROV-051,2576.3,IT,INV-051-20251228-2368,False,,0.8849297645998445,4,262510.14,0.810126582278481
13457,2025-02-01,EMP-055,PROV-026,946.73,Logistics,INV-026-20250201-13456,False,,-0.5060555172907424,1,170859.05,0.32873021219265747
3538,2025-09-27,EMP-026,PROV-026,255.56,Supplies,INV-026-20250927-3537,False,,-0.6153164958756299,2,70030.07,0.22029934518241348
15168,2025-04-06,EMP-005,PROV-024,3000.0,Travel,INV-024-20250406-15168,True,round_number,2.220132157490569,2,284568.78,0.9827485380116959
3977,2025-06-20,EMP-041,PROV-062,777.28,Marketing,INV-062-20250620-3976,False,,-0.1940685398279206,4,152979.0,0.4480388192478771
8958,2025-02-26,EMP-053,PROV-068,972.89,Marketing,INV-068-20250226-8957,False,,0.26024449758918794,3,133737.51,0.6308127780024262
3171,2025-10-25,EMP-096,PROV-010,727.46,Marketing,INV-010-20251025-3170,False,,-0.30977773426644784,6,122852.96,0.39627982207844725
3476,2025-04-20,EMP-084,PROV-052,1161.28,Travel,INV-052-20250420-3475,False,,-0.5660035814519825,1,224968.98,0.30321637426900583
11776,2025-08-03,EMP-058,PROV-012,1532.29,IT,INV-012-20250803-11775,False,,-0.36007105288619884,2,269903.29,0.38070217339383805
7211,2025-02-27,EMP-066,PROV-053,443.27,Supplies,INV-053-20250227-7210,False,,0.06140995571000186,2,67812.42,0.5776426566884939
3778,2025-07-14,EMP-080,PROV-052,1182.95,Logistics,INV-052-20250714-3777,False,,-0.10124422315110089,3,187457.48,0.4866958571909734
15039,2025-10-10,EMP-001,PROV-040,1863.2,Travel,INV-040-20251010-15039,True,split_purchase,0.4975865235550637,8,289855.85,0.6912280701754386
12456,2025-07-02,EMP-065,PROV-003,558.17,Travel,INV-003-20250702-12455,False,,-1.4798710139667983,3,224445.3,0.06754385964912281
8633,2025-04-26,EMP-047,PROV-023,291.27,IT,INV-023-20250426-8632,False,,-1.8400098604805029,2,309724.21,0.022689276331502268
14961,2025-03-27,EMP-014,PROV-051,1437.64,Logistics,INV-051-20250327-14960,False,,0.3352191944444681,3,145129.46,0.661502189289323
8480,2025-06-28,EMP-083,PROV-040,2182.55,IT,INV-040-20250628-8479,False,,0.4153757642692639,3,262510.14,0.6663482206830666
7965,2025-02-01,EMP-054,PROV-054,2909.45,IT,INV-054-20250201-7964,False,,1.2822171683081183,5,342551.38,0.8927633150226892
14725,2025-12-19,EMP-030,PROV-002,337.94,Supplies,INV-002-20251219-14724,False,,-0.31832259527563866,4,60320.51,0.3601496725912067
11924,2025-10-18,EMP-050,PROV-067,1962.01,IT,INV-067-20251018-11923,False,,0.15237782336029543,4,273847.22,0.5660377358490566
497,2025-02-23,EMP-004,PROV-011,752.17,Marketing,INV-011-20250223-0496,False,,-0.2523876460573751,1,132490.36,0.4181156490093004
13714,2025-06-03,EMP-044,PROV-043,966.4,Marketing,INV-043-20250603-13713,False,,0.24517118020849654,3,113642.06,0.6235341690254751
6331,2025-05-27,EMP-052,PROV-015,427.47,Supplies,INV-015-20250527-6330,False,,0.0044482704771802075,1,58331.59,0.5467726847521047
2798,2025-06-15,EMP-053,PROV-037,1455.2,Marketing,INV-037-20250615-2797,False,,1.3804312011148032,3,133737.51,0.9353012535382127
12150,2025-11-28,EMP-002,PROV-048,392.85,Supplies,INV-048-20251128-12149,False,,-0.12036271324182557,6,102059.67,0.4747427502338634
3113,2025-11-27,EMP-023,PROV-037,1131.33,Travel,INV-037-20251127-3112,False,,-0.6113855674973453,3,244403.75,0.2850877192982456
4072,2025-10-28,EMP-007,PROV-031,1059.2,IT,INV-031-20251028-4071,False,,-0.9242394389595814,4,269396.43,0.18748507284451874
12027,2025-08-25,EMP-029,PROV-014,679.25,Logistics,INV-014-20250825-12026,False,,-0.9644372163698691,7,204673.19,0.1697541259683395
10617,2025-06-01,EMP-034,PROV-056,768.72,Logistics,INV-056-20250601-10616,False,,-0.8111120682593208,1,192504.08,0.2185921185584372
1898,2025-03-01,EMP-087,PROV-034,3675.12,IT,INV-034-20250301-1897,False,,2.195292498931904,3,264471.28,0.9806544064962981
9826,2025-07-27,EMP-063,PROV-033,1668.64,IT,INV-033-20250727-9825,False,,-0.19747121048600905,3,293561.01,0.43348459517554333
4654,2025-11-12,EMP-035,PROV-029,886.7,Logistics,INV-029-20251112-4653,False,,-0.608929202783938,2,161827.99,0.28696530818457394
6122,2025-02-22,EMP-079,PROV-018,1158.39,Travel,INV-018-20250222-6121,False,,-0.5703826779351575,2,218164.1,0.30116959064327486
3343,2025-10-26,EMP-028,PROV-012,1448.6,IT,INV-012-20251026-3342,False,,-0.45987289234693873,2,287056.24,0.3446381657511345
7630,2025-07-28,EMP-099,PROV-033,1982.47,Logistics,INV-033-20250728-7629,False,,1.2688968567342862,5,180119.33,0.8932300437857864
9129,2025-06-01,EMP-011,PROV-023,1723.09,IT,INV-023-20250601-9128,False,,-0.1325386001545804,3,295439.97,0.4578457129209458
1807,2025-06-09,EMP-012,PROV-001,942.2,Logistics,INV-001-20250609-1806,False,,-0.5138185990046217,1,177196.16,0.3267093297406534
7986,2025-10-27,EMP-047,PROV-031,1531.4,IT,INV-031-20251027-7985,False,,-0.3611323939917078,4,309724.21,0.379985669930738
1040,2025-01-05,EMP-013,PROV-042,1695.25,Travel,INV-042-20250105-1039,False,,0.24309889229233658,7,207058.92,0.6046783625730994
13516,2025-05-20,EMP-060,PROV-059,1498.74,IT,INV-059-20250520-13515,False,,-0.4000800350096045,2,272114.54,0.3656556006687366
10719,2025-12-25,EMP-099,PROV-031,1697.24,Logistics,INV-031-20251225-10718,False,,0.7800969014915043,3,180119.33,0.7945436173795891
2198,2025-03-25,EMP-015,PROV-009,2536.14,IT,INV-009-20250325-2197,False,,0.8370382378613651,1,279129.22,0.7960353475041796
2816,2025-01-08,EMP-001,PROV-055,688.85,Travel,INV-055-20250108-2815,False,,-1.2818570594957464,4,289855.85,0.10263157894736842
10254,2025-09-14,EMP-018,PROV-029,3057.76,IT,INV-029-20250914-10253,False,,1.4590795271373973,1,295380.47,0.920706950083592
7043,2025-07-09,EMP-074,PROV-005,1682.5,IT,INV-005-20250709-7042,False,,-0.18094290967437274,5,283069.34,0.44136613326964413
12723,2025-03-18,EMP-071,PROV-024,3542.17,Travel,INV-024-20250318-12722,False,,3.041659749284036,4,223512.93,0.997953216374269
12389,2025-03-28,EMP-010,PROV-023,2408.74,IT,INV-023-20250328-12388,False,,0.6851114324210705,4,313348.12,0.759971339861476
5511,2025-04-20,EMP-004,PROV-039,609.25,Marketing,INV-039-20250420-5510,False,,-0.5843257847397182,4,132490.36,0.28427011726647794
14251,2025-07-18,EMP-088,PROV-001,1152.76,Travel,INV-001-20250718-14250,False,,-0.5789135821567066,2,224278.48,0.2970760233918129
6315,2025-12-18,EMP-072,PROV-038,776.32,Supplies,INV-038-20251218-6314,False,,1.2621118080385656,3,60353.68,0.9635173058933583
12191,2025-12-23,EMP-040,PROV-044,2752.41,IT,INV-044-20251223-12190,False,,1.0949441265000817,3,279380.56,0.8586099832815859
8566,2025-10-26,EMP-069,PROV-029,1763.24,IT,INV-029-20251026-8565,False,,-0.08465899859706205,4,275074.72,0.4781466443754478
1431,2025-11-28,EMP-046,PROV-070,1038.99,Travel,INV-070-20251128-1430,False,,-0.7513045187971381,4,226279.57,0.24210526315789474
3909,2025-05-25,EMP-041,PROV-010,625.72,Marketing,INV-010-20250525-3908,False,,-0.546073467750506,1,152979.0,0.3024666397088556
14673,2025-05-25,EMP-079,PROV-012,525.59,Travel,INV-012-20250525-14672,False,,-1.5292381293376804,3,218164.1,0.059941520467836254
11697,2025-09-26,EMP-097,PROV-061,1596.02,Logistics,INV-061-20250926-11696,False,,0.6066357246529025,5,182952.31,0.742000673627484
9791,2025-10-07,EMP-065,PROV-030,516.36,Travel,INV-030-20251007-9790,False,,-1.5432239634344649,8,224445.3,0.058187134502923975
5719,2025-11-12,EMP-041,PROV-070,534.17,Marketing,INV-070-20251112-5718,False,,-0.7587024671653433,3,152979.0,0.22321067529316618
490,2025-02-27,EMP-088,PROV-058,1347.94,Travel,INV-058-20250227-0489,False,,-0.28316546742101695,5,224278.48,0.4
282,2025-01-27,EMP-089,PROV-033,1310.62,Marketing,INV-033-20250127-0281,False,,1.044637637647876,3,132657.19,0.8758592802264457
575,2025-09-27,EMP-066,PROV-016,521.1,Supplies,INV-016-20250927-0574,False,,0.3420003330309211,3,67812.42,0.725912067352666
4510,2025-09-01,EMP-079,PROV-054,2418.05,Travel,INV-054-20250901-4509,False,,1.3383275905757495,5,218164.1,0.9023391812865497
1156,2025-06-18,EMP-057,PROV-002,1202.22,Marketing,INV-002-20250618-1155,False,,0.7928737541244648,3,119885.63,0.8204609785685403
10839,2025-06-07,EMP-059,PROV-059,1055.27,Marketing,INV-059-20250607-10838,False,,0.451575758886777,3,142308.87,0.7104731095835018
5369,2025-06-19,EMP-037,PROV-042,556.07,Supplies,INV-042-20250619-5368,False,,0.4680731262329325,4,65531.63,0.7867165575304023
5552,2025-08-26,EMP-016,PROV-034,1345.99,IT,INV-034-20250826-5551,False,,-0.5822371741854678,4,235326.09,0.3030809648913303
7823,2025-05-08,EMP-054,PROV-011,2967.08,IT,INV-011-20250508-7822,False,,1.3509419861850742,6,342551.38,0.9032720324814904
15137,2025-09-05,EMP-004,PROV-033,1341.95,Marketing,INV-033-20250905-15137,True,inflated_amount,1.1174029740942648,2,132490.36,0.8892033966841892
11028,2025-09-25,EMP-018,PROV-044,1726.4,IT,INV-044-20250925-11027,False,,-0.12859136525656314,3,295380.47,0.459517554334846
10135,2025-01-24,EMP-059,PROV-046,1691.15,Marketing,INV-046-20250124-10134,False,,1.9284357058873955,4,142308.87,0.9777598059037607
1018,2025-09-28,EMP-078,PROV-046,193.89,Logistics,INV-046-20250928-1017,False,,-1.7962008677271482,3,201123.28,0.016840687100033683
14914,2025-01-26,EMP-063,PROV-013,1674.02,IT,INV-013-20250126-14913,False,,-0.19105546312911137,3,293561.01,0.43658944351564366
10177,2025-07-27,EMP-039,PROV-069,1260.32,Logistics,INV-069-20250727-10176,False,,0.031345099630983676,2,173483.1,0.5405860559110812
2248,2025-12-03,EMP-020,PROV-028,3106.93,IT,INV-028-20251203-2247,False,,1.5177156419215356,2,277077.26,0.9326486744685932
12083,2025-05-25,EMP-099,PROV-070,991.65,Logistics,INV-070-20250525-12082,False,,-0.42907590788953726,5,180119.33,0.35466487032670935
1660,2025-04-11,EMP-001,PROV-035,1067.29,Travel,INV-035-20250411-1659,False,,-0.7084227089445917,4,289855.85,0.2567251461988304
8012,2025-06-27,EMP-056,PROV-061,1076.86,Logistics,INV-061-20250627-8011,False,,-0.28305114125826636,2,195932.18,0.4082182553048164
1037,2025-11-18,EMP-066,PROV-035,57.86,Supplies,INV-035-20251118-1036,False,,-1.3280585952761914,5,67812.42,0.015434985968194575
10485,2025-09-24,EMP-017,PROV-054,852.72,Logistics,INV-054-20250924-10484,False,,-0.667160884160896,1,186723.46,0.2657460424385315
4083,2025-01-26,EMP-028,PROV-025,1865.99,IT,INV-025-20250126-4082,False,,0.03787223577491804,4,287056.24,0.5273465488416528
14328,2025-08-27,EMP-086,PROV-019,781.09,Marketing,INV-019-20250827-14327,False,,-0.1852196431837858,2,133466.01,0.45086938940558025
1215,2025-08-17,EMP-024,PROV-070,338.55,Travel,INV-070-20250817-1214,False,,-1.812652041522143,8,247581.44,0.025730994152046785
6996,2025-05-06,EMP-098,PROV-069,1447.74,IT,INV-069-20250506-6995,False,,-0.4608984579095654,3,258000.48,0.3439216622880344
13208,2025-07-23,EMP-033,PROV-033,513.58,Marketing,INV-033-20250723-13207,False,,-0.8065236697644856,3,118771.6,0.20824909017387788
5709,2025-05-13,EMP-067,PROV-010,805.47,Logistics,INV-010-20250513-5708,False,,-0.7481334252162599,4,197591.51,0.24048501178848097
3632,2025-07-26,EMP-075,PROV-046,1350.16,Logistics,INV-046-20250726-3631,False,,0.18530431843339434,4,176025.95,0.6055911081172112
1474,2025-05-25,EMP-011,PROV-024,1178.75,IT,INV-024-20250525-1473,False,,-0.7816739005734965,6,295439.97,0.2369238117984237
2997,2025-05-27,EMP-029,PROV-052,1897.66,Logistics,INV-052-20250527-2996,False,,1.1235575719320554,2,204673.19,0.8723475917817447
5982,2025-01-16,EMP-076,PROV-018,1439.38,IT,INV-018-20250116-5981,False,,-0.47086790919277455,2,281512.93,0.3386673035586339
8779,2025-01-27,EMP-069,PROV-016,1141.93,IT,INV-016-20250127-8778,False,,-0.825582416871076,4,275074.72,0.22259374253642225
12143,2025-02-28,EMP-058,PROV-046,2468.65,IT,INV-046-20250228-12142,False,,0.7565551915570837,3,269903.29,0.7783615954143779
1176,2025-10-06,EMP-018,PROV-059,3663.68,IT,INV-059-20251006-1175,False,,2.1816500919127755,3,295380.47,0.9794602340577979
12425,2025-03-25,EMP-085,PROV-024,217.04,Supplies,INV-024-20250325-12424,False,,-0.7541876424052689,3,65851.48,0.16417212347988774
6144,2025-02-19,EMP-030,PROV-055,390.2,Supplies,INV-055-20250219-6143,False,,-0.1299164136131534,1,60320.51,0.46819457436856876
10831,2025-03-23,EMP-063,PROV-024,1050.23,IT,INV-024-20250323-10830,False,,-0.934936326281398,4,293561.01,0.18366372104131837
1462,2025-08-06,EMP-036,PROV-036,2339.7,Logistics,INV-036-20250806-1461,False,,1.881083541204289,3,201368.76,0.9642977433479286
4753,2025-12-12,EMP-054,PROV-016,1889.97,IT,INV-016-20251212-4752,False,,0.06646881971886047,2,342551.38,0.5359445903988536
2353,2025-04-25,EMP-092,PROV-020,673.73,Logistics,INV-020-20250425-2352,False,,-0.9738968656106227,3,174858.74,0.16773324351633548
1528,2025-08-04,EMP-036,PROV-069,1634.64,Logistics,INV-069-20250804-1527,False,,0.6728189952467261,1,201368.76,0.7662512630515325
961,2025-11-25,EMP-005,PROV-013,1453.18,Travel,INV-013-20251125-0960,False,,-0.12369968406829651,4,284568.78,0.45614035087719296
6065,2025-01-12,EMP-016,PROV-066,1587.99,IT,INV-066-20250112-6064,False,,-0.29364779493467286,1,235326.09,0.40160019106759015
10250,2025-11-09,EMP-028,PROV-061,1786.5,IT,INV-061-20251109-10249,False,,-0.056921027682295566,3,287056.24,0.4865058514449487
1521,2025-08-12,EMP-059,PROV-050,547.19,Marketing,INV-050-20250812-1520,False,,-0.7284629306019222,2,142308.87,0.2357460574201375
1826,2025-01-11,EMP-033,PROV-051,617.45,Marketing,INV-051-20250111-1825,False,,-0.5652809153218954,1,118771.6,0.2919530934088152
7927,2025-03-12,EMP-037,PROV-012,382.77,Supplies,INV-012-20250312-7926,False,,-0.15670282635238547,5,65531.63,0.44948550046772684
7451,2025-07-07,EMP-002,PROV-011,593.08,Supplies,INV-011-20250707-7450,False,,0.6015004661358904,3,102059.67,0.8316183348924229
388,2025-10-28,EMP-041,PROV-020,1296.36,Marketing,INV-020-20251028-0387,False,,1.0115181452212725,1,152979.0,0.8681763040841084
9101,2025-02-02,EMP-040,PROV-021,1358.37,IT,INV-021-20250202-9100,False,,-0.5674738001560264,1,279380.56,0.30761882015763076
11310,2025-08-10,EMP-094,PROV-061,1488.06,Marketing,INV-061-20250810-11309,False,,1.4567500314891508,4,139987.47,0.9437929640113223
11383,2025-05-27,EMP-009,PROV-027,778.14,Marketing,INV-027-20250527-11382,False,,-0.19207115108410014,4,146136.59,0.44844318641326325
1679,2025-08-18,EMP-058,PROV-033,1936.79,IT,INV-033-20250818-1678,False,,0.12230251697721667,2,269903.29,0.5552901839025556
13246,2025-01-21,EMP-052,PROV-011,317.51,Supplies,INV-011-20250121-13245,False,,-0.3919762173836482,4,58331.59,0.32787652011225443
5742,2025-07-26,EMP-093,PROV-029,1081.73,Travel,INV-029-20250726-5741,False,,-0.6865423791117022,3,217203.81,0.26228070175438595
13312,2025-02-03,EMP-042,PROV-010,931.03,Travel,INV-010-20250203-13311,False,,-0.9148918047222588,2,186254.95,0.19371345029239767
9376,2025-05-02,EMP-009,PROV-065,884.98,Marketing,INV-065-20250502-9375,False,,0.0560695621598234,3,146136.59,0.5438738374443995
12406,2025-09-25,EMP-034,PROV-028,1602.43,Logistics,INV-028-20250925-12405,False,,0.6176205709632705,2,192504.08,0.7467160660154935
3528,2025-11-26,EMP-084,PROV-003,1361.19,Travel,INV-003-20251126-3527,False,,-0.2630882949635526,2,224968.98,0.4052631578947368
7647,2025-01-28,EMP-081,PROV-042,1185.26,Marketing,INV-042-20250128-7646,False,,0.7534833900602852,3,140134.76,0.8107561665992722
407,2025-06-15,EMP-061,PROV-039,807.85,Marketing,INV-039-20250615-0406,False,,-0.12306833762025725,4,94892.41,0.47492923574605744
13995,2025-11-27,EMP-044,PROV-027,1729.54,Marketing,INV-027-20251127-13994,False,,2.0175982103935186,2,113642.06,0.9813991103922362
10287,2025-03-25,EMP-098,PROV-017,1306.36,IT,INV-017-20250325-10286,False,,-0.6294966663330258,2,258000.48,0.28564604728922854
14114,2025-09-23,EMP-037,PROV-015,100.61,Supplies,INV-015-20250923-14113,False,,-1.1739375798519425,3,65531.63,0.04349859681945744
12362,2025-11-26,EMP-006,PROV-064,2255.4,IT,INV-064-20251126-12361,False,,0.5022507075685217,1,329893.7,0.6971578695963697
14567,2025-09-17,EMP-031,PROV-060,1741.72,Travel,INV-060-20250917-14566,False,,0.31351294543183605,3,258589.75,0.6307017543859649
10939,2025-10-27,EMP-067,PROV-053,1075.37,Logistics,INV-053-20251027-10938,False,,-0.2856045610714408,4,197591.51,0.40653418659481305
587,2025-02-27,EMP-066,PROV-063,593.28,Supplies,INV-063-20250227-0586,False,,0.602221500126179,5,67812.42,0.8320860617399439
7940,2025-12-03,EMP-055,PROV-043,1339.93,Logistics,INV-043-20251203-7939,False,,0.1677731206556933,5,170859.05,0.597507578309195
4171,2025-02-06,EMP-083,PROV-065,1817.29,IT,INV-065-20250206-4170,False,,-0.020203395504064303,3,262510.14,0.5037019345593504
