employee_id,department,date,day_of_week,month,hours_reported,is_fraud,fraud_type,global_mean,global_std,z_score,dept_percentile
EMP-050,Operations,2024-03-05,Tuesday,March,8.06,False,,8.520692307692308,0.9401123044092177,-0.49003965327505616,0.3261538461538461
EMP-050,Operations,2024-03-06,Wednesday,March,8.86,False,,8.520692307692308,0.9401123044092177,0.3609225097004964,0.6261538461538462
EMP-050,Operations,2024-03-07,Thursday,March,7.84,False,,8.520692307692308,0.9401123044092177,-0.7240542480933341,0.21076923076923076
EMP-050,Operations,2024-03-08,Friday,March,6.53,False,,8.520692307692308,0.9401123044092177,-2.117504789965803,0.008461538461538461
EMP-050,Operations,2024-03-11,Monday,March,9.15,False,,8.520692307692308,0.9401123044092177,0.6693962937791356,0.7534615384615385
EMP-050,Operations,2024-03-12,Tuesday,March,8.78,False,,8.520692307692308,0.9401123044092177,0.27582629340294096,0.5934615384615385
EMP-050,Operations,2024-03-13,Wednesday,March,9.14,False,,8.520692307692308,0.9401123044092177,0.6587592667419414,0.7488461538461538
EMP-050,Operations,2024-03-14,Thursday,March,6.91,False,,8.520692307692308,0.9401123044092177,-1.7132977625524148,0.029615384615384616
EMP-050,Operations,2024-03-15,Friday,March,9.38,False,,8.520692307692308,0.9401123044092177,0.9140479156346077,0.8211538461538461
EMP-050,Operations,2024-03-18,Monday,March,8.77,False,,8.520692307692308,0.9401123044092177,0.26518926636574675,0.59
EMP-050,Operations,2024-03-19,Tuesday,March,8.64,False,,8.520692307692308,0.9401123044092177,0.12690791488222034,0.5315384615384615
EMP-050,Operations,2024-03-20,Wednesday,March,8.79,False,,8.520692307692308,0.9401123044092177,0.2864633204401351,0.5996153846153847
EMP-050,Operations,2024-03-21,Thursday,March,9.49,False,,8.520692307692308,0.9401123044092177,1.0310552130437458,0.8476923076923077
EMP-050,Operations,2024-03-22,Friday,March,8.7,False,,8.520692307692308,0.9401123044092177,0.1907300771053855,0.5611538461538461
EMP-050,Operations,2024-03-25,Monday,March,8.68,False,,8.520692307692308,0.9401123044092177,0.1694560230309971,0.5476923076923077
EMP-050,Operations,2024-03-26,Tuesday,March,10.62,False,,8.520692307692308,0.9401123044092177,2.2330392682467144,0.9946153846153846
EMP-050,Operations,2024-03-27,Wednesday,March,9.13,False,,8.520692307692308,0.9401123044092177,0.6481222397047471,0.7465384615384615
EMP-050,Operations,2024-03-28,Thursday,March,8.37,False,,8.520692307692308,0.9401123044092177,-0.16029181512203047,0.44461538461538463
EMP-050,Operations,2024-03-29,Friday,March,8.99,False,,8.520692307692308,0.9401123044092177,0.49920386118402466,0.68
EMP-015,Sales,2024-03-01,Friday,March,7.52,False,,8.042076923076923,0.9522927829321018,-0.5482315233655902,0.32576923076923076
EMP-015,Sales,2024-03-04,Monday,March,7.06,False,,8.042076923076923,0.9522927829321018,-1.0312762426415925,0.19076923076923077
EMP-015,Sales,2024-03-05,Tuesday,March,8.05,False,,8.042076923076923,0.9522927829321018,0.008320001017630835,0.5138461538461538
EMP-015,Sales,2024-03-06,Wednesday,March,9.26,False,,8.042076923076923,0.9522927829321018,1.278937632156679,0.8407692307692308
EMP-015,Sales,2024-03-07,Thursday,March,9.27,False,,8.042076923076923,0.9522927829321018,1.2894386043148527,0.8426923076923077
EMP-015,Sales,2024-03-08,Friday,March,7.39,False,,8.042076923076923,0.9522927829321018,-0.6847441614218516,0.28923076923076924
EMP-015,Sales,2024-03-11,Monday,March,7.87,False,,8.042076923076923,0.9522927829321018,-0.1806974978295011,0.45153846153846156
EMP-015,Sales,2024-03-12,Tuesday,March,7.0,False,,8.042076923076923,0.9522927829321018,-1.0942820755906357,0.17692307692307693
EMP-015,Sales,2024-03-13,Wednesday,March,10.42,False,,8.042076923076923,0.9522927829321018,2.4970504025048585,0.9607692307692308
EMP-015,Sales,2024-03-14,Thursday,March,9.88,False,,8.042076923076923,0.9522927829321018,1.9299979059634655,0.9234615384615384
EMP-015,Sales,2024-03-15,Friday,March,8.18,False,,8.042076923076923,0.9522927829321018,0.14483263907389127,0.5634615384615385
EMP-015,Sales,2024-03-18,Monday,March,8.66,False,,8.042076923076923,0.9522927829321018,0.6488793026662418,0.7096153846153846
EMP-015,Sales,2024-03-19,Tuesday,March,8.37,False,,8.042076923076923,0.9522927829321018,0.344351110079196,0.6319230769230769
EMP-015,Sales,2024-03-20,Wednesday,March,8.04,False,,8.042076923076923,0.9522927829321018,-0.0021809711405447662,0.5092307692307693
EMP-015,Sales,2024-03-21,Thursday,March,6.19,False,,8.042076923076923,0.9522927829321018,-1.944860820402726,0.04692307692307692
EMP-015,Sales,2024-03-22,Friday,March,7.69,False,,8.042076923076923,0.9522927829321018,-0.36971499667663205,0.3903846153846154
EMP-015,Sales,2024-03-25,Monday,March,8.25,False,,8.042076923076923,0.9522927829321018,0.2183394441811093,0.5919230769230769
EMP-015,Sales,2024-03-26,Tuesday,March,8.26,False,,8.042076923076923,0.9522927829321018,0.22884041633928304,0.5973076923076923
EMP-015,Sales,2024-03-27,Wednesday,March,7.48,False,,8.042076923076923,0.9522927829321018,-0.5902354119982852,0.31653846153846155
EMP-015,Sales,2024-03-28,Thursday,March,9.37,False,,8.042076923076923,0.9522927829321018,1.394448325896592,0.8603846153846154
EMP-015,Sales,2024-03-29,Friday,March,6.84,False,,8.042076923076923,0.9522927829321018,-1.2622976301214193,0.145
EMP-003,Marketing,2024-03-01,Friday,March,10.0,True,round_number,8.984615384615385,0.8257917542982038,1.2295891913422365,0.9798076923076923
EMP-003,Marketing,2024-03-04,Monday,March,8.0,True,round_number,8.984615384615385,0.8257917542982038,-1.1923289128167143,0.6903846153846154
EMP-003,Marketing,2024-03-05,Tuesday,March,10.0,True,round_number,8.984615384615385,0.8257917542982038,1.2295891913422365,0.9798076923076923
EMP-003,Marketing,2024-03-06,Wednesday,March,9.0,True,round_number,8.984615384615385,0.8257917542982038,0.018630139262761095,0.9302884615384616
EMP-003,Marketing,2024-03-07,Thursday,March,9.0,True,round_number,8.984615384615385,0.8257917542982038,0.018630139262761095,0.9302884615384616
EMP-003,Marketing,2024-03-08,Friday,March,10.0,True,round_number,8.984615384615385,0.8257917542982038,1.2295891913422365,0.9798076923076923
EMP-003,Marketing,2024-03-11,Monday,March,10.0,True,round_number,8.984615384615385,0.8257917542982038,1.2295891913422365,0.9798076923076923
EMP-003,Marketing,2024-03-12,Tuesday,March,9.0,True,round_number,8.984615384615385,0.8257917542982038,0.018630139262761095,0.9302884615384616
EMP-003,Marketing,2024-03-13,Wednesday,March,9.0,True,round_number,8.984615384615385,0.8257917542982038,0.018630139262761095,0.9302884615384616
EMP-003,Marketing,2024-03-14,Thursday,March,10.0,True,round_number,8.984615384615385,0.8257917542982038,1.2295891913422365,0.9798076923076923
EMP-003,Marketing,2024-03-15,Friday,March,9.0,True,round_number,8.984615384615385,0.8257917542982038,0.018630139262761095,0.9302884615384616
EMP-003,Marketing,2024-03-18,Monday,March,8.0,True,round_number,8.984615384615385,0.8257917542982038,-1.1923289128167143,0.6903846153846154
EMP-003,Marketing,2024-03-19,Tuesday,March,8.0,True,round_number,8.984615384615385,0.8257917542982038,-1.1923289128167143,0.6903846153846154
EMP-003,Marketing,2024-03-20,Wednesday,March,8.0,True,round_number,8.984615384615385,0.8257917542982038,-1.1923289128167143,0.6903846153846154
EMP-003,Marketing,2024-03-21,Thursday,March,8.0,True,round_number,8.984615384615385,0.8257917542982038,-1.1923289128167143,0.6903846153846154
EMP-003,Marketing,2024-03-22,Friday,March,9.0,True,round_number,8.984615384615385,0.8257917542982038,0.018630139262761095,0.9302884615384616
EMP-003,Marketing,2024-03-25,Monday,March,8.0,True,round_number,8.984615384615385,0.8257917542982038,-1.1923289128167143,0.6903846153846154
EMP-003,Marketing,2024-03-26,Tuesday,March,10.0,True,round_number,8.984615384615385,0.8257917542982038,1.2295891913422365,0.9798076923076923
EMP-003,Marketing,2024-03-27,Wednesday,March,10.0,True,round_number,8.984615384615385,0.8257917542982038,1.2295891913422365,0.9798076923076923
EMP-003,Marketing,2024-03-28,Thursday,March,8.0,True,round_number,8.984615384615385,0.8257917542982038,-1.1923289128167143,0.6903846153846154
EMP-003,Marketing,2024-03-29,Friday,March,10.0,True,round_number,8.984615384615385,0.8257917542982038,1.2295891913422365,0.9798076923076923
EMP-005,Sales,2024-03-01,Friday,March,7.89,True,burst_padding,7.780846153846154,1.030021475365332,0.10597239840570373,0.4576923076923077
EMP-005,Sales,2024-03-04,Monday,March,7.77,True,burst_padding,7.780846153846154,1.030021475365332,-0.010530026902892911,0.42153846153846153
EMP-005,Sales,2024-03-05,Tuesday,March,7.55,True,burst_padding,7.780846153846154,1.030021475365332,-0.22411780663531963,0.3415384615384615
EMP-005,Sales,2024-03-06,Wednesday,March,6.78,True,burst_padding,7.780846153846154,1.030021475365332,-0.9716750356988136,0.125
EMP-005,Sales,2024-03-07,Thursday,March,7.98,True,burst_padding,7.780846153846154,1.030021475365332,0.19334921738715186,0.48653846153846153
EMP-005,Sales,2024-03-08,Friday,March,7.21,True,burst_padding,7.780846153846154,1.030021475365332,-0.554208011676343,0.2376923076923077
EMP-005,Sales,2024-03-11,Monday,March,9.21,True,burst_padding,7.780846153846154,1.030021475365332,1.3874990768002666,0.8319230769230769
EMP-005,Sales,2024-03-12,Tuesday,March,8.01,True,burst_padding,7.780846153846154,1.030021475365332,0.22247482371430036,0.4969230769230769
EMP-005,Sales,2024-03-13,Wednesday,March,8.03,True,burst_padding,7.780846153846154,1.030021475365332,0.24189189459906604,0.5046153846153846
EMP-005,Sales,2024-03-14,Thursday,March,7.43,True,burst_padding,7.780846153846154,1.030021475365332,-0.3406202319439163,0.3007692307692308
EMP-005,Sales,2024-03-15,Friday,March,6.17,True,burst_padding,7.780846153846154,1.030021475365332,-1.5638956976841796,0.04269230769230769
EMP-005,Sales,2024-03-18,Monday,March,5.95,True,burst_padding,7.780846153846154,1.030021475365332,-1.7774834774166064,0.025384615384615384
EMP-005,Sales,2024-03-19,Tuesday,March,7.61,True,burst_padding,7.780846153846154,1.030021475365332,-0.16586659398102088,0.3638461538461538
EMP-005,Sales,2024-03-20,Wednesday,March,6.43,True,burst_padding,7.780846153846154,1.030021475365332,-1.3114737761822206,0.07076923076923076
EMP-005,Sales,2024-03-21,Thursday,March,8.07,True,burst_padding,7.780846153846154,1.030021475365332,0.2807260363685991,0.5219230769230769
EMP-005,Sales,2024-03-22,Friday,March,8.98,True,burst_padding,7.780846153846154,1.030021475365332,1.1642027616254562,0.7842307692307692
EMP-005,Sales,2024-03-25,Monday,March,8.99,True,burst_padding,7.780846153846154,1.030021475365332,1.1739112970678391,0.7876923076923077
EMP-005,Sales,2024-03-26,Tuesday,March,8.21,True,burst_padding,7.780846153846154,1.030021475365332,0.4166455325619623,0.5776923076923077
EMP-005,Sales,2024-03-27,Wednesday,March,7.0,True,burst_padding,7.780846153846154,1.030021475365332,-0.7580872559663869,0.17692307692307693
EMP-005,Sales,2024-03-28,Thursday,March,8.89,True,burst_padding,7.780846153846154,1.030021475365332,1.076825942644009,0.7623076923076924
EMP-005,Sales,2024-03-29,Friday,March,9.01,True,burst_padding,7.780846153846154,1.030021475365332,1.1933283679526048,0.7915384615384615
EMP-013,Engineering,2024-03-01,Friday,March,7.56,False,,8.079307692307692,0.7910518838142706,-0.6564774105634007,0.19
EMP-013,Engineering,2024-03-04,Monday,March,8.9,False,,8.079307692307692,0.7910518838142706,1.0374696331359687,0.7117948717948718
EMP-013,Engineering,2024-03-05,Tuesday,March,7.36,False,,8.079307692307692,0.7910518838142706,-0.9093053275334548,0.13230769230769232
EMP-013,Engineering,2024-03-06,Wednesday,March,7.88,False,,8.079307692307692,0.7910518838142706,-0.25195274341131235,0.31461538461538463
EMP-013,Engineering,2024-03-07,Thursday,March,9.08,False,,8.079307692307692,0.7910518838142706,1.265014758409018,0.7661538461538462
EMP-013,Engineering,2024-03-08,Friday,March,7.39,False,,8.079307692307692,0.7910518838142706,-0.8713811399879473,0.13974358974358975
EMP-013,Engineering,2024-03-11,Monday,March,7.09,False,,8.079307692307692,0.7910518838142706,-1.2506230154430296,0.07358974358974359
EMP-013,Engineering,2024-03-12,Tuesday,March,8.17,False,,8.079307692307692,0.7910518838142706,0.11464773619526744,0.4323076923076923
EMP-013,Engineering,2024-03-13,Wednesday,March,7.79,False,,8.079307692307692,0.7910518838142706,-0.36572530604783693,0.2658974358974359
EMP-013,Engineering,2024-03-14,Thursday,March,8.33,False,,8.079307692307692,0.7910518838142706,0.31691006977131164,0.5130769230769231
EMP-013,Engineering,2024-03-15,Friday,March,8.88,False,,8.079307692307692,0.7910518838142706,1.0121868414389636,0.7043589743589743
EMP-013,Engineering,2024-03-18,Monday,March,7.33,False,,8.079307692307692,0.7910518838142706,-0.9472295150789634,0.12282051282051282
EMP-013,Engineering,2024-03-19,Tuesday,March,8.36,False,,8.079307692307692,0.7910518838142706,0.35483425731681906,0.5294871794871795
EMP-013,Engineering,2024-03-20,Wednesday,March,8.21,False,,8.079307692307692,0.7910518838142706,0.16521331958927962,0.4564102564102564
EMP-013,Engineering,2024-03-21,Thursday,March,7.35,False,,8.079307692307692,0.7910518838142706,-0.9219467233819584,0.12871794871794873
EMP-013,Engineering,2024-03-22,Friday,March,8.45,False,,8.079307692307692,0.7910518838142706,0.46860681995334363,0.5653846153846154
EMP-013,Engineering,2024-03-25,Monday,March,7.72,False,,8.079307692307692,0.7910518838142706,-0.4542150769873565,0.24205128205128204
EMP-013,Engineering,2024-03-26,Tuesday,March,8.18,False,,8.079307692307692,0.7910518838142706,0.12728913204376993,0.4371794871794872
EMP-013,Engineering,2024-03-27,Wednesday,March,7.09,False,,8.079307692307692,0.7910518838142706,-1.2506230154430296,0.07358974358974359
EMP-013,Engineering,2024-03-28,Thursday,March,8.12,False,,8.079307692307692,0.7910518838142706,0.0514407569527528,0.41205128205128205
EMP-013,Engineering,2024-03-29,Friday,March,7.8,False,,8.079307692307692,0.7910518838142706,-0.35308391019933444,0.27025641025641023
EMP-037,Engineering,2024-03-01,Friday,March,8.94,False,,8.253615384615385,0.8099995251660527,0.8473889108069582,0.7258974358974359
EMP-037,Engineering,2024-03-04,Monday,March,6.94,False,,8.253615384615385,0.8099995251660527,-1.6217483391068517,0.050512820512820515
EMP-037,Engineering,2024-03-05,Tuesday,March,8.04,False,,8.253615384615385,0.8099995251660527,-0.2637228516542572,0.3771794871794872
EMP-037,Engineering,2024-03-06,Wednesday,March,8.12,False,,8.253615384615385,0.8099995251660527,-0.16495736165770464,0.41205128205128205
EMP-037,Engineering,2024-03-07,Thursday,March,8.68,False,,8.253615384615385,0.8099995251660527,0.526401068318163,0.6423076923076924
EMP-037,Engineering,2024-03-08,Friday,March,8.35,False,,8.253615384615385,0.8099995251660527,0.11899342208238414,0.5228205128205128
EMP-037,Engineering,2024-03-11,Monday,March,8.55,False,,8.253615384615385,0.8099995251660527,0.36590714707376654,0.5971794871794872
EMP-037,Engineering,2024-03-12,Tuesday,March,8.81,False,,8.253615384615385,0.8099995251660527,0.6868949895625617,0.683076923076923
EMP-037,Engineering,2024-03-13,Wednesday,March,9.07,False,,8.253615384615385,0.8099995251660527,1.0078828320513569,0.7623076923076924
EMP-037,Engineering,2024-03-14,Thursday,March,7.81,False,,8.253615384615385,0.8099995251660527,-0.5476736353943449,0.2746153846153846
EMP-037,Engineering,2024-03-15,Friday,March,8.28,False,,8.253615384615385,0.8099995251660527,0.032573618335400414,0.491025641025641
EMP-037,Engineering,2024-03-18,Monday,March,9.0,False,,8.253615384615385,0.8099995251660527,0.9214630283043731,0.7415384615384616
EMP-037,Engineering,2024-03-19,Tuesday,March,10.04,False,,8.253615384615385,0.8099995251660527,2.205414398259554,0.9194871794871795
EMP-037,Engineering,2024-03-20,Wednesday,March,9.18,False,,8.253615384615385,0.8099995251660527,1.1436853807966159,0.7938461538461539
EMP-037,Engineering,2024-03-21,Thursday,March,7.94,False,,8.253615384615385,0.8099995251660527,-0.3871797141499462,0.33666666666666667
EMP-037,Engineering,2024-03-22,Friday,March,7.51,False,,8.253615384615385,0.8099995251660527,-0.9180442228814163,0.17205128205128206
EMP-037,Engineering,2024-03-25,Monday,March,8.18,False,,8.253615384615385,0.8099995251660527,-0.0908832441602897,0.4371794871794872
EMP-037,Engineering,2024-03-26,Tuesday,March,8.72,False,,8.253615384615385,0.8099995251660527,0.5757838133164404,0.6525641025641026
EMP-037,Engineering,2024-03-27,Wednesday,March,8.19,False,,8.253615384615385,0.8099995251660527,-0.07853755791072091,0.4430769230769231
EMP-037,Engineering,2024-03-28,Thursday,March,8.17,False,,8.253615384615385,0.8099995251660527,-0.10322893040985849,0.4323076923076923
EMP-037,Engineering,2024-03-29,Friday,March,8.99,False,,8.253615384615385,0.8099995251660527,0.9091173420548043,0.7394871794871795
EMP-024,Sales,2024-03-01,Friday,March,7.45,False,,7.653769230769231,1.0121297411890453,-0.20132718413139758,0.3073076923076923
EMP-024,Sales,2024-03-04,Monday,March,8.88,False,,7.653769230769231,1.0121297411890453,1.211535161282979,0.7603846153846154
EMP-024,Sales,2024-03-05,Tuesday,March,7.56,False,,7.653769230769231,1.0121297411890453,-0.09264546525336921,0.3457692307692308
EMP-024,Sales,2024-03-06,Wednesday,March,7.36,False,,7.653769230769231,1.0121297411890453,-0.2902485904861484,0.2834615384615385
EMP-024,Sales,2024-03-07,Thursday,March,7.68,False,,7.653769230769231,1.0121297411890453,0.025916409886298817,0.3853846153846154
EMP-024,Sales,2024-03-08,Friday,March,8.51,False,,7.653769230769231,1.0121297411890453,0.8459693796023353,0.6723076923076923
EMP-024,Sales,2024-03-11,Monday,March,6.65,False,,7.653769230769231,1.0121297411890453,-0.9917396850625169,0.10615384615384615
EMP-024,Sales,2024-03-12,Tuesday,March,6.95,False,,7.653769230769231,1.0121297411890453,-0.6953349972133472,0.16576923076923078
EMP-024,Sales,2024-03-13,Wednesday,March,9.46,False,,7.653769230769231,1.0121297411890453,1.7845842244580408,0.8796153846153846
EMP-024,Sales,2024-03-14,Thursday,March,6.87,False,,7.653769230769231,1.0121297411890453,-0.7743762473064593,0.15153846153846154
EMP-024,Sales,2024-03-15,Friday,March,7.97,False,,7.653769230769231,1.0121297411890453,0.31244094147382967,0.4815384615384615
EMP-024,Sales,2024-03-18,Monday,March,8.0,False,,7.653769230769231,1.0121297411890453,0.3420814102587469,0.4938461538461538
EMP-024,Sales,2024-03-19,Tuesday,March,7.77,False,,7.653769230769231,1.0121297411890453,0.11483781624104962,0.42153846153846153
EMP-024,Sales,2024-03-20,Wednesday,March,8.17,False,,7.653769230769231,1.0121297411890453,0.5100440667066097,0.556923076923077
EMP-024,Sales,2024-03-21,Thursday,March,7.06,False,,7.653769230769231,1.0121297411890453,-0.5866532783353189,0.19076923076923077
EMP-024,Sales,2024-03-22,Friday,March,7.93,False,,7.653769230769231,1.0121297411890453,0.27292031642727366,0.4696153846153846
EMP-024,Sales,2024-03-25,Monday,March,7.47,False,,7.653769230769231,1.0121297411890453,-0.18156687160812002,0.31384615384615383
EMP-024,Sales,2024-03-26,Tuesday,March,8.22,False,,7.653769230769231,1.0121297411890453,0.5594448480148054,0.5826923076923077
EMP-024,Sales,2024-03-27,Wednesday,March,6.73,False,,7.653769230769231,1.0121297411890453,-0.9126984349694048,0.11461538461538462
EMP-024,Sales,2024-03-28,Thursday,March,7.98,False,,7.653769230769231,1.0121297411890453,0.32232109773546935,0.48653846153846153
EMP-024,Sales,2024-03-29,Friday,March,6.9,False,,7.653769230769231,1.0121297411890453,-0.744735778521542,0.15653846153846154
EMP-040,Marketing,2024-03-01,Friday,March,7.09,False,,7.528230769230769,0.742162632237252,-0.5904780841764028,0.2605769230769231
EMP-040,Marketing,2024-03-04,Monday,March,6.96,False,,7.528230769230769,0.742162632237252,-0.7656418479570103,0.20673076923076922
EMP-040,Marketing,2024-03-05,Tuesday,March,6.87,False,,7.528230769230769,0.742162632237252,-0.8869090690358924,0.17163461538461539
EMP-040,Marketing,2024-03-06,Wednesday,March,8.16,False,,7.528230769230769,0.742162632237252,0.8512544330947529,0.7735576923076923
EMP-040,Marketing,2024-03-07,Thursday,March,7.1,False,,7.528230769230769,0.742162632237252,-0.5770039485009717,0.2658653846153846
EMP-040,Marketing,2024-03-08,Friday,March,8.52,False,,7.528230769230769,0.742162632237252,1.336323317410281,0.8557692307692307
EMP-040,Marketing,2024-03-11,Monday,March,8.82,False,,7.528230769230769,0.742162632237252,1.7405473876732227,0.895673076923077
EMP-040,Marketing,2024-03-12,Tuesday,March,7.63,False,,7.528230769230769,0.742162632237252,0.13712524229689058,0.5197115384615385
EMP-040,Marketing,2024-03-13,Wednesday,March,6.75,False,,7.528230769230769,0.742162632237252,-1.0485986971410688,0.13076923076923078
EMP-040,Marketing,2024-03-14,Thursday,March,7.28,False,,7.528230769230769,0.742162632237252,-0.3344695063432065,0.35192307692307695
EMP-040,Marketing,2024-03-15,Friday,March,8.08,False,,7.528230769230769,0.742162632237252,0.7434613476913019,0.7413461538461539
EMP-040,Marketing,2024-03-18,Monday,March,7.26,False,,7.528230769230769,0.742162632237252,-0.3614177776940698,0.3423076923076923
EMP-040,Marketing,2024-03-19,Tuesday,March,6.55,False,,7.528230769230769,0.742162632237252,-1.3180814106496963,0.08269230769230769
EMP-040,Marketing,2024-03-20,Wednesday,March,7.6,False,,7.528230769230769,0.742162632237252,0.09670283527059617,0.5072115384615384
EMP-040,Marketing,2024-03-21,Thursday,March,8.21,False,,7.528230769230769,0.742162632237252,0.9186251114719106,0.7913461538461538
EMP-040,Marketing,2024-03-22,Friday,March,8.08,False,,7.528230769230769,0.742162632237252,0.7434613476913019,0.7413461538461539
EMP-040,Marketing,2024-03-25,Monday,March,6.85,False,,7.528230769230769,0.742162632237252,-0.9138573403867557,0.16346153846153846
EMP-040,Marketing,2024-03-26,Tuesday,March,7.81,False,,7.528230769230769,0.742162632237252,0.37965968445465464,0.6076923076923076
EMP-040,Marketing,2024-03-27,Wednesday,March,6.96,False,,7.528230769230769,0.742162632237252,-0.7656418479570103,0.20673076923076922
EMP-040,Marketing,2024-03-28,Thursday,March,6.96,False,,7.528230769230769,0.742162632237252,-0.7656418479570103,0.20673076923076922
EMP-040,Marketing,2024-03-29,Friday,March,8.3,False,,7.528230769230769,0.742162632237252,1.0398923325507927,0.8120192307692308
EMP-041,Marketing,2024-03-01,Friday,March,7.03,False,,7.352307692307692,0.6357715674571184,-0.5069551845434337,0.23557692307692307
EMP-041,Marketing,2024-03-04,Monday,March,7.06,False,,7.352307692307692,0.6357715674571184,-0.459768425122924,0.24615384615384617
EMP-041,Marketing,2024-03-05,Tuesday,March,5.25,False,,7.352307692307692,0.6357715674571184,-3.306702910160399,0.0009615384615384616
EMP-041,Marketing,2024-03-06,Wednesday,March,8.29,False,,7.352307692307692,0.6357715674571184,1.4748887111180118,0.8096153846153846
EMP-041,Marketing,2024-03-07,Thursday,March,8.07,False,,7.352307692307692,0.6357715674571184,1.1288524753676021,0.7365384615384616
EMP-041,Marketing,2024-03-08,Friday,March,7.73,False,,7.352307692307692,0.6357715674571184,0.5940692019351483,0.5625
EMP-041,Marketing,2024-03-11,Monday,March,7.97,False,,7.352307692307692,0.6357715674571184,0.9715632772992324,0.6567307692307692
EMP-041,Marketing,2024-03-12,Tuesday,March,6.78,False,,7.352307692307692,0.6357715674571184,-0.9001781797143557,0.13846153846153847
EMP-041,Marketing,2024-03-13,Wednesday,March,7.43,False,,7.352307692307692,0.6357715674571184,0.1222016077300408,0.4235576923076923
EMP-041,Marketing,2024-03-14,Thursday,March,7.23,False,,7.352307692307692,0.6357715674571184,-0.19237678840669573,0.3216346153846154
EMP-041,Marketing,2024-03-15,Friday,March,6.58,False,,7.352307692307692,0.6357715674571184,-1.2147565758510936,0.08942307692307692
EMP-041,Marketing,2024-03-18,Monday,March,7.48,False,,7.352307692307692,0.6357715674571184,0.20084620676422632,0.4528846153846154
EMP-041,Marketing,2024-03-19,Tuesday,March,8.49,False,,7.352307692307692,0.6357715674571184,1.789467107254751,0.8504807692307692
EMP-041,Marketing,2024-03-20,Wednesday,March,6.28,False,,7.352307692307692,0.6357715674571184,-1.6866241700561997,0.0375
EMP-041,Marketing,2024-03-21,Thursday,March,7.12,False,,7.352307692307692,0.6357715674571184,-0.3653949062819019,0.2764423076923077
EMP-041,Marketing,2024-03-22,Friday,March,6.93,False,,7.352307692307692,0.6357715674571184,-0.6642443826118033,0.1971153846153846
EMP-041,Marketing,2024-03-25,Monday,March,7.0,False,,7.352307692307692,0.6357715674571184,-0.5541419439639447,0.22259615384615383
EMP-041,Marketing,2024-03-26,Tuesday,March,8.43,False,,7.352307692307692,0.6357715674571184,1.695093588413729,0.8413461538461539
EMP-041,Marketing,2024-03-27,Wednesday,March,7.44,False,,7.352307692307692,0.6357715674571184,0.13793052753687873,0.43173076923076925
EMP-041,Marketing,2024-03-28,Thursday,March,7.44,False,,7.352307692307692,0.6357715674571184,0.13793052753687873,0.43173076923076925
EMP-041,Marketing,2024-03-29,Friday,March,8.0,False,,7.352307692307692,0.6357715674571184,1.0187500367197435,0.6903846153846154
EMP-019,Engineering,2024-03-01,Friday,March,7.39,False,,8.06846153846154,0.8593439552315263,-0.7895110384278519,0.13974358974358975
EMP-019,Engineering,2024-03-04,Monday,March,8.17,False,,8.06846153846154,0.8593439552315263,0.11815811459464302,0.4323076923076923
EMP-019,Engineering,2024-03-05,Tuesday,March,8.06,False,,8.06846153846154,0.8593439552315263,-0.009846509549554273,0.38794871794871794
EMP-019,Engineering,2024-03-06,Wednesday,March,8.4,False,,8.06846153846154,0.8593439552315263,0.38580414689614834,0.5451282051282051
EMP-019,Engineering,2024-03-07,Thursday,March,10.86,False,,8.06846153846154,0.8593439552315263,3.248453014120938,0.9648717948717949
EMP-019,Engineering,2024-03-08,Friday,March,8.79,False,,8.06846153846154,0.8593439552315263,0.8396387234073942,0.6784615384615384
EMP-019,Engineering,2024-03-11,Monday,March,7.99,False,,8.06846153846154,0.8593439552315263,-0.09130399764131694,0.3558974358974359
EMP-019,Engineering,2024-03-12,Tuesday,March,8.96,False,,8.06846153846154,0.8593439552315263,1.0374640516302476,0.7325641025641025
EMP-019,Engineering,2024-03-13,Wednesday,March,7.44,False,,8.06846153846154,0.8593439552315263,-0.7313271183623066,0.1541025641025641
EMP-019,Engineering,2024-03-14,Thursday,March,6.7,False,,8.06846153846154,0.8593439552315263,-1.5924491353323658,0.022820512820512822
EMP-019,Engineering,2024-03-15,Friday,March,7.54,False,,8.06846153846154,0.8593439552315263,-0.6149592782312179,0.18102564102564103
EMP-019,Engineering,2024-03-18,Monday,March,7.87,False,,8.06846153846154,0.8593439552315263,-0.23094540579862394,0.30948717948717946
EMP-019,Engineering,2024-03-19,Tuesday,March,8.22,False,,8.06846153846154,0.8593439552315263,0.17634203466018838,0.46307692307692305
EMP-019,Engineering,2024-03-20,Wednesday,March,8.43,False,,8.06846153846154,0.8593439552315263,0.4207144989354743,0.5571794871794872
EMP-019,Engineering,2024-03-21,Thursday,March,9.28,False,,8.06846153846154,0.8593439552315263,1.4098411400497308,0.8164102564102564
EMP-019,Engineering,2024-03-22,Friday,March,8.22,False,,8.06846153846154,0.8593439552315263,0.17634203466018838,0.46307692307692305
EMP-019,Engineering,2024-03-25,Monday,March,8.2,False,,8.06846153846154,0.8593439552315263,0.153068466633969,0.4494871794871795
EMP-019,Engineering,2024-03-26,Tuesday,March,6.89,False,,8.06846153846154,0.8593439552315263,-1.3713502390832972,0.04230769230769231
EMP-019,Engineering,2024-03-27,Wednesday,March,6.75,False,,8.06846153846154,0.8593439552315263,-1.5342652152668215,0.026923076923076925
EMP-019,Engineering,2024-03-28,Thursday,March,8.3,False,,8.06846153846154,0.8593439552315263,0.2694363067650597,0.5002564102564102
